,DESTINATION,KEYWORDS,ORIGIN
116751,PBI,booked,EWR
116752,PBI,airline,EWR
116753,PBI,flight,EWR
116754,MIA,booked,EWR
116755,MIA,return,EWR
116756,MIA,flight,EWR
116757,MIA,sunday,EWR
116758,MIA,january,EWR
116759,MIA,27,EWR
116760,MIA,arrive,EWR
116761,MIA,8,EWR
116762,MIA,pm,EWR
116763,MIA,newark,EWR
116764,MIA,looked,EWR
116765,MIA,itinerary,EWR
116766,MIA,leaving,EWR
116767,MIA,miami,EWR
116768,MIA,thursday,EWR
116769,MIA,january,EWR
116770,MIA,26,EWR
116771,MIA,surprised,EWR
116772,MIA,see,EWR
116773,MIA,return,EWR
116774,MIA,flight,EWR
116775,MIA,changed,EWR
116776,MIA,wednesday,EWR
116777,MIA,january,EWR
116778,MIA,31,EWR
116779,MIA,wanted,EWR
116780,MIA,change,EWR
116781,MIA,obvious,EWR
116782,MIA,mistake,EWR
116783,MIA,pay,EWR
116784,MIA,200,EWR
116785,MIA,plus,EWR
116786,MIA,buy,EWR
116787,MIA,new,EWR
116788,MIA,ticket,EWR
116789,MIA,nonsense,EWR
116790,MIA,change,EWR
116791,MIA,fight,EWR
116792,MIA,without,EWR
116793,MIA,permission,EWR
116794,MIA,flight,EWR
116795,MIA,back,EWR
116796,MIA,need,EWR
116797,MIA,pay,EWR
116798,MIA,orinital,EWR
116799,MIA,ticket,EWR
116800,MIA,deplorable,EWR
116801,PBI,flight,EWR
116802,PBI,great,EWR
116803,PBI,nasty,EWR
116804,PBI,attitude,EWR
116805,PBI,staff,EWR
116806,PBI,caused,EWR
116807,PBI,uniteds,EWR
116808,PBI,new,EWR
116809,PBI,baggage,EWR
116810,PBI,policy,EWR
116811,PBI,basic,EWR
116812,PBI,economy,EWR
116813,PBI,class,EWR
116814,PBI,reprehensible,EWR
116815,PBI,cant,EWR
116816,PBI,recommend,EWR
116817,PBI,airline,EWR
116818,PBI,others,EWR
116819,EWR,dirty,SAN
116820,EWR,uncomfortable,SAN
116821,EWR,seat,SAN
116822,CVG,forced,ORD
116823,CVG,check,ORD
116824,CVG,bag,ORD
116825,CVG,need,ORD
116826,CVG,plenty,ORD
116827,CVG,room,ORD
116828,CVG,know,ORD
116829,CVG,bag,ORD
116830,CVG,fit,ORD
116831,CVG,30,ORD
116832,CVG,bag,ORD
116833,CVG,ride,ORD
116834,CVG,scheduled,ORD
116835,CVG,immediately,ORD
116836,CVG,flight,ORD
116837,CVG,arrived,ORD
116838,CVG,dissatisfied,ORD
116839,LHR,fa,EWR
116840,LHR,service,EWR
116841,LHR,flight,EWR
116842,LHR,receive,EWR
116843,LHR,menu,EWR
116844,LHR,reminded,EWR
116845,LHR,lead,EWR
116846,LHR,fa,EWR
116847,LHR,twice,EWR
116848,LHR,completely,EWR
116849,LHR,ignored,EWR
116850,LHR,fas,EWR
116851,LHR,points,EWR
116852,LHR,flight,EWR
116853,LHR,fa,EWR
116854,LHR,handed,EWR
116855,LHR,hot,EWR
116856,LHR,towel,EWR
116857,LHR,passenger,EWR
116858,LHR,ignored,EWR
116859,LHR,completely,EWR
116860,LHR,asked,EWR
116861,LHR,twice,EWR
116862,LHR,gel,EWR
116863,LHR,pillow,EWR
116864,LHR,request,EWR
116865,LHR,ignored,EWR
116866,LHR,disappointing,EWR
116867,LHR,service,EWR
116868,EWR,old,SFO
116869,EWR,looking,SFO
116870,EWR,airplane,SFO
116871,EWR,worn,SFO
116872,EWR,seating,SFO
116873,EWR,stewardesses,SFO
116874,EWR,rude,SFO
116875,EWR,unfriendly,SFO
116876,EWR,guy,SEA
116877,EWR,behind,SEA
116878,EWR,woke,SEA
116879,EWR,several,SEA
116880,EWR,times,SEA
116881,EWR,digging,SEA
116882,EWR,knees,SEA
116883,EWR,back,SEA
116884,EWR,redeye,SEA
116885,EWR,happy,SEA
116886,EWR,guess,SEA
116887,EWR,tall,SEA
116888,EWR,seats,SEA
116889,EWR,close,SEA
116890,EWR,together,SEA
116891,EWR,great,SEA
116892,EWR,experience,SEA
116893,TLV,room,EWR
116894,TLV,rows,EWR
116895,TLV,small,EWR
116896,TLV,grown,EWR
116897,TLV,humans,EWR
116898,TLV,flying,EWR
116899,TLV,pain,EWR
116900,TLV,bathrooms,EWR
116901,TLV,cleaned,EWR
116902,TLV,flight,EWR
116903,TLV,food,EWR
116904,EWR,redesigned,TLV
116905,EWR,77w,TLV
116906,EWR,made,TLV
116907,EWR,long,TLV
116908,EWR,haul,TLV
116909,EWR,international,TLV
116910,EWR,travel,TLV
116911,EWR,seats,TLV
116912,EWR,aisles,TLV
116913,EWR,narrow,TLV
116914,EWR,extra,TLV
116915,EWR,people,TLV
116916,EWR,crammed,TLV
116917,EWR,economy,TLV
116918,EWR,enough,TLV
116919,EWR,overhead,TLV
116920,EWR,bin,TLV
116921,EWR,storage,TLV
116922,EWR,space,TLV
116923,EWR,made,TLV
116924,EWR,overly,TLV
116925,EWR,narrow,TLV
116926,EWR,seats,TLV
116927,EWR,unbearable,TLV
116928,EWR,12,TLV
116929,EWR,flight,TLV
116930,EWR,seat,TLV
116931,EWR,24a,TLV
116932,EWR,door,TLV
116933,EWR,protruding,TLV
116934,EWR,inches,TLV
116935,EWR,seta,TLV
116936,EWR,making,TLV
116937,EWR,seat,TLV
116938,EWR,worse,TLV
116939,EWR,cabin,BOM
116940,EWR,crew,BOM
116941,EWR,terrible,BOM
116942,EWR,extremely,BOM
116943,EWR,rude,BOM
116944,EWR,helpful,BOM
116945,ORD,announcement,PDX
116946,ORD,always,PDX
116947,ORD,made,PDX
116948,ORD,coats,PDX
116949,ORD,overhead,PDX
116950,ORD,bin,PDX
116951,ORD,everyone,PDX
116952,ORD,suitcases,PDX
116953,ORD,doesnt,PDX
116954,ORD,work,PDX
116955,ORD,window,PDX
116956,ORD,seat,PDX
116957,ORD,ask,PDX
116958,ORD,everyone,PDX
116959,ORD,seats,PDX
116960,ORD,able,PDX
116961,ORD,coat,PDX
116962,ORD,bin,PDX
116963,ORD,cant,PDX
116964,ORD,see,PDX
116965,ORD,space,PDX
116966,ORD,seat,PDX
116967,ORD,cause,PDX
116968,ORD,disruption,PDX
116969,ORD,delay,PDX
116970,ORD,completion,PDX
116971,ORD,boarding,PDX
116972,ORD,chose,PDX
116973,ORD,ignore,PDX
116974,ORD,announcement,PDX
116975,ORD,ahead,PDX
116976,ORD,coat,PDX
116977,ORD,bin,PDX
116978,ORD,first,PDX
116979,ORD,seat,PDX
116980,ORD,seemed,PDX
116981,ORD,problem,PDX
116982,ORD,seems,PDX
116983,ORD,nonsense,PDX
116984,ORD,pointless,PDX
116985,ORD,announcement,PDX
116986,ORD,doesnt,PDX
116987,ORD,sync,PDX
116988,ORD,reality,PDX
116989,ORD,passenger,PDX
116990,ORD,experience,PDX
116991,EWR,portland,PWM
116992,EWR,station,PWM
116993,EWR,staffed,PWM
116994,EWR,complete,PWM
116995,EWR,confusion,PWM
116996,EWR,gate,PWM
116997,EWR,agent,PWM
116998,EWR,bordering,PWM
116999,EWR,rude,PWM
117000,ORD,check,LGA
117001,ORD,attendants,LGA
117002,ORD,rude,LGA
117003,ORD,lga,LGA
117004,EWR,thought,MIA
117005,EWR,strange,MIA
117006,EWR,husband,MIA
117007,EWR,upgraded,MIA
117008,EWR,reason,MIA
117009,EWR,gold,MIA
117010,EWR,status,MIA
117011,EWR,lifetime,MIA
117012,EWR,gold,MIA
117013,EWR,member,MIA
117014,EWR,flown,MIA
117015,EWR,1m,MIA
117016,EWR,miles,MIA
117017,EWR,lifetime,MIA
117018,EWR,designated,MIA
117019,EWR,gold,MIA
117020,EWR,companion,MIA
117021,EWR,seems,MIA
117022,EWR,really,MIA
117023,EWR,odd,MIA
117024,EWR,upgraded,MIA
117025,EWR,seating,BUF
117026,EWR,getting,BUF
117027,EWR,ridiculous,BUF
117028,EWR,airlines,BUF
117029,EWR,getting,BUF
117030,EWR,greedy,BUF
117031,EWR,fliers,BUF
117032,EWR,packed,BUF
117033,EWR,sardines,BUF
117034,EWR,ala,BUF
117035,EWR,carting,BUF
117036,EWR,everything,BUF
117037,EWR,flight,BUF
117038,EWR,frankly,BUF
117039,EWR,shocked,BUF
117040,EWR,see,BUF
117041,EWR,expected,BUF
117042,EWR,fliers,BUF
117043,EWR,pay,BUF
117044,EWR,use,BUF
117045,EWR,inflight,BUF
117046,EWR,televisions,BUF
117047,EWR,unbelievable,BUF
117048,EWR,pleasantly,MCI
117049,EWR,surprised,MCI
117050,EWR,much,MCI
117051,EWR,leg,MCI
117052,EWR,room,MCI
117053,EWR,however,MCI
117054,EWR,extremely,MCI
117055,EWR,disappointed,MCI
117056,EWR,fact,MCI
117057,EWR,wasnt,MCI
117058,EWR,seated,MCI
117059,EWR,husband,MCI
117060,EWR,tickets,MCI
117061,EWR,bought,MCI
117062,EWR,together,MCI
117063,EWR,literally,MCI
117064,EWR,work,MCI
117065,EWR,seat,MCI
117066,EWR,separately,MCI
117067,EWR,basic,MCI
117068,EWR,economy,MCI
117069,EWR,tickets,MCI
117070,EWR,unfortunate,MCI
117071,EWR,prey,MCI
117072,EWR,passengers,MCI
117073,EWR,traveled,MCI
117074,EWR,extensively,MCI
117075,EWR,throughout,MCI
117076,EWR,europe,MCI
117077,EWR,using,MCI
117078,EWR,budget,MCI
117079,EWR,airlines,MCI
117080,EWR,almost,MCI
117081,EWR,exclusively,MCI
117082,EWR,basic,MCI
117083,EWR,economy,MCI
117084,EWR,tickets,MCI
117085,EWR,combination,MCI
117086,EWR,features,MCI
117087,EWR,budget,MCI
117088,EWR,airlines,MCI
117089,EWR,without,MCI
117090,EWR,budget,MCI
117091,EWR,price,MCI
117092,EWR,budget,MCI
117093,EWR,airlines,MCI
117094,EWR,europe,MCI
117095,EWR,wont,MCI
117096,EWR,allow,MCI
117097,EWR,anything,MCI
117098,EWR,bigger,MCI
117099,EWR,personal,MCI
117100,EWR,item,MCI
117101,EWR,board,MCI
117102,EWR,pay,MCI
117103,EWR,small,MCI
117104,EWR,10,MCI
117105,EWR,fee,MCI
117106,EWR,regular,MCI
117107,EWR,carryon,MCI
117108,EWR,option,MCI
117109,EWR,options,MCI
117110,EWR,purchase,MCI
117111,EWR,large,MCI
117112,EWR,suitcase,MCI
117113,EWR,check,MCI
117114,EWR,bring,MCI
117115,EWR,personal,MCI
117116,EWR,item,MCI
117117,EWR,given,MCI
117118,EWR,length,MCI
117119,EWR,trip,MCI
117120,EWR,purchasing,MCI
117121,EWR,large,MCI
117122,EWR,suitcase,MCI
117123,EWR,check,MCI
117124,EWR,ridiculous,MCI
117125,EWR,waste,MCI
117126,EWR,money,MCI
117127,EWR,space,MCI
117128,EWR,however,MCI
117129,EWR,struggled,MCI
117130,EWR,fit,MCI
117131,EWR,everything,MCI
117132,EWR,personal,MCI
117133,EWR,item,MCI
117134,EWR,sat,MCI
117135,EWR,together,MCI
117136,EWR,husband,MCI
117137,EWR,added,MCI
117138,EWR,frustration,MCI
117139,EWR,literally,MCI
117140,EWR,wins,MCI
117141,EWR,situation,MCI
117142,EWR,become,MCI
117143,EWR,angry,MCI
117144,EWR,customer,MCI
117145,EWR,service,MCI
117146,EWR,couldnt,MCI
117147,EWR,pay,MCI
117148,EWR,order,MCI
117149,EWR,sit,MCI
117150,EWR,seems,MCI
117151,EWR,practice,MCI
117152,EWR,done,MCI
117153,EWR,almost,MCI
117154,EWR,spite,MCI
117155,MIA,dont,EWR
117156,MIA,years,EWR
117157,MIA,complete,EWR
117158,MIA,lounges,EWR
117159,MIA,newark,EWR
117160,MIA,total,EWR
117161,MIA,waste,EWR
117162,MIA,moment,EWR
117163,MIA,read,EWR
117164,MIA,lobster,EWR
117165,MIA,rolls,EWR
117166,MIA,boston,EWR
117167,MIA,newark,EWR
117168,MIA,mess,EWR
117169,ORD,economy,PHL
117170,ORD,seats,PHL
117171,ORD,leave,PHL
117172,ORD,individuals,PHL
117173,ORD,crammed,PHL
117174,ORD,space,PHL
117175,ORD,737,PHL
117176,ORD,800900,PHL
117177,ORD,uncomfortable,PHL
117178,ORD,seats,PHL
117179,ORD,addition,PHL
117180,ORD,needs,PHL
117181,ORD,organization,PHL
117182,ORD,checkin,PHL
117183,ORD,process,PHL
117184,ORD,disorganized,PHL
117185,ORD,need,PHL
117186,ORD,reference,PHL
117187,ORD,look,PHL
117188,ORD,delta,PHL
117189,ORD,alaska,PHL
117190,ORD,guidance,PHL
117191,ORD,simple,PHL
117192,ORD,addition,PHL
117193,ORD,checkin,PHL
117194,ORD,email,PHL
117195,ORD,sent,PHL
117196,ORD,standard,PHL
117197,ORD,tickets,PHL
117198,EWR,uncomfortable,YHZ
117199,EWR,flight,YHZ
117200,EWR,flight,YHZ
117201,EWR,halifaxnewark,YHZ
117202,EWR,times,YHZ
117203,EWR,always,YHZ
117204,EWR,understand,YHZ
117205,EWR,sometimes,YHZ
117206,EWR,little,YHZ
117207,EWR,cold,YHZ
117208,EWR,small,YHZ
117209,EWR,airplane,YHZ
117210,EWR,particular,YHZ
117211,EWR,flight,YHZ
117212,EWR,halifax,YHZ
117213,EWR,newark,YHZ
117214,EWR,absolutely,YHZ
117215,EWR,frigid,YHZ
117216,EWR,heat,YHZ
117217,EWR,whatsoever,YHZ
117218,EWR,completely,YHZ
117219,EWR,frozen,YHZ
117220,EWR,entire,YHZ
117221,EWR,flight,YHZ
117222,EWR,made,YHZ
117223,EWR,experience,YHZ
117224,EWR,terrible,YHZ
117225,ORD,check,BDL
117226,ORD,chaos,BDL
117227,ORD,thank,PVD
117228,ORD,alerting,PVD
117229,ORD,2,PVD
117230,ORD,delaybut,PVD
117231,ORD,wasnt,PVD
117232,ORD,working,PVD
117233,ORD,condiction,PVD
117234,ORD,add,PVD
117235,ORD,longer,PVD
117236,ORD,delay,PVD
117237,ORD,upon,PVD
117238,ORD,arrival,PVD
117239,ORD,sat,PVD
117240,ORD,runway,PVD
117241,ORD,area,PVD
117242,ORD,almost,PVD
117243,ORD,gateord,PVD
117244,ORD,hubthats,PVD
117245,ORD,outrage,PVD
117246,CUN,business,EWR
117247,CUN,offered,EWR
117248,CUN,meal,EWR
117249,CUN,staff,EWR
117250,CUN,completely,EWR
117251,CUN,ignored,EWR
117252,CUN,ask,EWR
117253,CUN,repeatedly,EWR
117254,CUN,water,EWR
117255,CUN,passengers,EWR
117256,CUN,wine,EWR
117257,CUN,meals,EWR
117258,CUN,sodas,EWR
117259,CUN,ended,EWR
117260,CUN,tears,EWR
117261,CUN,whats,EWR
117262,CUN,wrong,EWR
117263,CUN,people,EWR
117264,SFO,chicken,EWR
117265,SFO,polaris,EWR
117266,SFO,business,EWR
117267,SFO,class,EWR
117268,SFO,dinner,EWR
117269,SFO,embarrassingly,EWR
117270,EWR,2,MKE
117271,EWR,delay,MKE
117272,EWR,updates,MKE
117273,EWR,departure,MKE
117274,EWR,time,MKE
117275,EWR,delay,MKE
117276,EWR,person,MKE
117277,EWR,announced,MKE
117278,EWR,15,MKE
117279,EWR,hours,MKE
117280,EWR,delay,MKE
117281,EWR,flight,MKE
117282,EWR,start,MKE
117283,EWR,boarding,MKE
117284,EWR,lost,SNA
117285,EWR,toy,SNA
117286,EWR,dont,SNA
117287,EWR,faith,SNA
117288,EWR,lost,SNA
117289,EWR,found,SNA
117290,EWR,process,SNA
117291,ORD,surly,OMA
117292,ORD,check,OMA
117293,ORD,personnel,OMA
117294,ORD,omaha,OMA
117295,ORD,forced,OMA
117296,ORD,gate,OMA
117297,ORD,check,OMA
117298,ORD,rollaboards,OMA
117299,ORD,size,OMA
117300,ORD,without,OMA
117301,ORD,allowing,OMA
117302,ORD,check,OMA
117303,ORD,thru,OMA
117304,ORD,final,OMA
117305,ORD,destination,OMA
117306,ORD,without,OMA
117307,ORD,chargea,OMA
117308,ORD,miss,OMA
117309,ORD,connection,OMA
117310,ORD,waiting,OMA
117311,ORD,side,OMA
117312,ORD,bag,OMA
117313,ORD,delivery,OMA
117314,ORD,always,OMA
117315,ORD,offered,OMA
117316,ORD,free,OMA
117317,ORD,check,OMA
117318,ORD,thru,OMA
117319,ORD,omaha,OMA
117320,ORD,personnel,OMA
117321,ORD,dont,OMA
117322,ORD,seem,OMA
117323,ORD,want,OMA
117324,ORD,bothered,OMA
117325,ORD,ask,OMA
117326,ORD,feedback,OMA
117327,ORD,doesnt,OMA
117328,ORD,seem,OMA
117329,ORD,help,OMA
117330,ORD,reason,DFW
117331,ORD,require,DFW
117332,ORD,employee,DFW
117333,ORD,verify,DFW
117334,ORD,carryon,DFW
117335,ORD,made,DFW
117336,ORD,finish,DFW
117337,ORD,assisting,DFW
117338,ORD,multiple,DFW
117339,ORD,people,DFW
117340,ORD,made,DFW
117341,ORD,delay,DFW
117342,ORD,others,DFW
117343,ORD,check,DFW
117344,ORD,process,DFW
117345,ORD,wasted,DFW
117346,ORD,time,DFW
117347,SRQ,traveling,EWR
117348,SRQ,infant,EWR
117349,SRQ,twins,EWR
117350,SRQ,year,EWR
117351,SRQ,old,EWR
117352,SRQ,security,EWR
117353,SRQ,excruciating,EWR
117354,SRQ,made,EWR
117355,SRQ,throw,EWR
117356,SRQ,breastmilk,EWR
117357,SRQ,process,EWR
117358,SRQ,took,EWR
117359,SRQ,long,EWR
117360,SRQ,time,EWR
117361,SRQ,pump,EWR
117362,SRQ,buy,EWR
117363,SRQ,breakfast,EWR
117364,SRQ,older,EWR
117365,SRQ,daughter,EWR
117366,SRQ,immediately,EWR
117367,SRQ,separated,EWR
117368,SRQ,husband,EWR
117369,SRQ,altho,EWR
117370,SRQ,seats,EWR
117371,SRQ,booked,EWR
117372,SRQ,together,EWR
117373,SRQ,flight,EWR
117374,SRQ,attendant,EWR
117375,SRQ,accused,EWR
117376,SRQ,putting,EWR
117377,SRQ,garbage,EWR
117378,SRQ,nice,EWR
117379,SRQ,clean,EWR
117380,SRQ,counter,EWR
117381,SRQ,hadnt,EWR
117382,SRQ,gotten,EWR
117383,SRQ,wasnt,EWR
117384,SRQ,busy,EWR
117385,SRQ,caring,EWR
117386,SRQ,babies,EWR
117387,SRQ,opposed,EWR
117388,SRQ,littering,EWR
117389,SRQ,point,EWR
117390,SRQ,yelled,EWR
117391,SRQ,rude,EWR
117392,SRQ,kids,EWR
117393,SRQ,shouldnt,EWR
117394,SRQ,assume,EWR
117395,SRQ,doesnt,EWR
117396,SRQ,btw,EWR
117397,SRQ,dont,EWR
117398,SRQ,care,EWR
117399,SRQ,personal,EWR
117400,SRQ,life,EWR
117401,SRQ,offer,EWR
117402,SRQ,food,EWR
117403,SRQ,altho,EWR
117404,SRQ,year,EWR
117405,SRQ,old,EWR
117406,SRQ,hungry,EWR
117407,SRQ,took,EWR
117408,SRQ,anyone,EWR
117409,SRQ,bring,EWR
117410,SRQ,water,EWR
117411,SRQ,tho,EWR
117412,SRQ,daughter,EWR
117413,SRQ,begging,EWR
117414,SRQ,none,EWR
117415,SRQ,older,EWR
117416,SRQ,daughter,EWR
117417,SRQ,particular,EWR
117418,SRQ,eat,EWR
117419,SRQ,breakfast,EWR
117420,SRQ,drink,EWR
117421,SRQ,anything,EWR
117422,SRQ,till,EWR
117423,SRQ,landed,EWR
117424,SRQ,terrible,EWR
117425,SRQ,bitchy,EWR
117426,SRQ,service,EWR
117427,SRQ,disappointed,EWR
117428,SRQ,entertainment,EWR
117429,SRQ,free,EWR
117430,SRQ,movies,EWR
117431,SRQ,tired,EWR
117432,SRQ,getting,EWR
117433,SRQ,nickel,EWR
117434,SRQ,dimed,EWR
117435,SRQ,death,EWR
117436,SRQ,airlines,EWR
117437,FNT,original,ORD
117438,FNT,flight,ORD
117439,FNT,delayed,ORD
117440,FNT,3,ORD
117441,FNT,hours,ORD
117442,FNT,gate,ORD
117443,FNT,40,ORD
117444,FNT,minute,ORD
117445,FNT,delay,ORD
117446,FNT,gate,ORD
117447,FNT,change,ORD
117448,FNT,delay,ORD
117449,FNT,40,ORD
117450,FNT,tarmac,ORD
117451,FNT,overall,ORD
117452,FNT,disappointing,ORD
117453,FNT,experience,ORD
117454,CUN,gate,ORD
117455,CUN,checkin,ORD
117456,CUN,rude,ORD
117457,CUN,african,ORD
117458,CUN,american,ORD
117459,CUN,lady,ORD
117460,CUN,describe,ORD
117461,CUN,incensitve,ORD
117462,CUN,wife,ORD
117463,CUN,spent,ORD
117464,CUN,time,ORD
117465,CUN,degrading,ORD
117466,CUN,white,ORD
117467,CUN,male,ORD
117468,CUN,counterpart,ORD
117469,CUN,bragging,ORD
117470,CUN,length,ORD
117471,CUN,time,ORD
117472,CUN,employed,ORD
117473,CUN,ignoring,ORD
117474,CUN,crys,ORD
117475,CUN,help,ORD
117476,CUN,disgraceful,ORD
117477,CUN,laughed,ORD
117478,CUN,schrugged,ORD
117479,CUN,corporate,ORD
117480,CUN,team,ORD
117481,CUN,indeed,ORD
117482,CUN,b,ORD
117483,CUN,informed,ORD
117484,CUN,changes,ORD
117485,CUN,disrespect,ORD
117486,CUN,customer,ORD
117487,CUN,dont,ORD
117488,CUN,recall,ORD
117489,CUN,name,ORD
117490,CUN,angie,ORD
117491,LGA,issue,ORD
117492,LGA,first,ORD
117493,LGA,officer,ORD
117494,LGA,frustrating,ORD
117495,LGA,understand,ORD
117496,LGA,things,ORD
117497,LGA,happen,ORD
117498,LGA,frustrating,ORD
117499,LGA,seats,ORD
117500,LGA,limited,ORD
117501,LGA,space,ORD
117502,LGA,short,ORD
117503,LGA,legs,ORD
117504,LGA,hitting,ORD
117505,LGA,seat,ORD
117506,LGA,front,ORD
117507,LGA,flight,ORD
117508,LGA,attendant,ORD
117509,LGA,jeff,ORD
117510,LGA,flight,ORD
117511,LGA,exteremely,ORD
117512,LGA,rude,ORD
117513,LGA,unprofessional,ORD
117514,LGA,ran,ORD
117515,LGA,garbage,ORD
117516,LGA,cart,ORD
117517,LGA,leg,ORD
117518,LGA,aisle,ORD
117519,LGA,shape,ORD
117520,LGA,form,ORD
117521,LGA,times,ORD
117522,LGA,apologized,ORD
117523,LGA,rather,ORD
117524,LGA,yelled,ORD
117525,LGA,move,ORD
117526,LGA,know,ORD
117527,LGA,giant,ORD
117528,LGA,bruise,ORD
117529,LGA,knee,ORD
117530,LGA,actions,ORD
117531,LGA,filed,ORD
117532,LGA,complaint,ORD
117533,LGA,online,ORD
117534,LGA,received,ORD
117535,LGA,response,ORD
117536,LGA,paid,ORD
117537,LGA,upgrade,ORD
117538,LGA,economy,ORD
117539,LGA,plus,ORD
117540,LGA,come,ORD
117541,LGA,wounded,ORD
117542,DEN,part,EWR
117543,DEN,baggage,EWR
117544,DEN,car,EWR
117545,DEN,seat,EWR
117546,DEN,flight,EWR
117547,DEN,spend,EWR
117548,DEN,extra,EWR
117549,DEN,3,EWR
117550,DEN,hours,EWR
117551,DEN,denver,EWR
117552,DEN,airport,EWR
117553,DEN,flight,EWR
117554,DEN,baggage,EWR
117555,DEN,personnel,EWR
117556,DEN,helpful,EWR
117557,DEN,gave,EWR
117558,DEN,meal,EWR
117559,DEN,vouchers,EWR
117560,DEN,wasnt,EWR
117561,DEN,fault,EWR
117562,DEN,anyway,EWR
117563,DEN,frustrated,EWR
117564,DEN,thing,EWR
117565,DEN,happen,EWR
117566,DEN,first,EWR
117567,DEN,place,EWR
117568,DEN,baggage,EWR
117569,DEN,check,EWR
117570,DEN,personnel,EWR
117571,DEN,extremely,EWR
117572,DEN,unfriendly,EWR
117573,DEN,newark,EWR
117574,DEN,smile,EWR
117575,DEN,rude,EWR
117576,DEN,curt,EWR
117577,DEN,responses,EWR
117578,DEN,threw,EWR
117579,DEN,bags,EWR
117580,DEN,around,EWR
117581,DEN,besides,EWR
117582,DEN,fact,EWR
117583,DEN,loaded,EWR
117584,DEN,onto,EWR
117585,DEN,flight,EWR
117586,IAH,children,EWR
117587,IAH,standing,EWR
117588,IAH,gate,EWR
117589,IAH,ready,EWR
117590,IAH,board,EWR
117591,IAH,stuck,EWR
117592,IAH,security,EWR
117593,IAH,bec,EWR
117594,IAH,liquid,EWR
117595,IAH,medicine,EWR
117596,IAH,son,EWR
117597,IAH,asked,EWR
117598,IAH,hold,EWR
117599,IAH,ran,EWR
117600,IAH,airport,EWR
117601,IAH,holding,EWR
117602,IAH,baby,EWR
117603,IAH,closed,EWR
117604,IAH,cabin,EWR
117605,IAH,door,EWR
117606,IAH,minute,EWR
117607,IAH,knew,EWR
117608,IAH,within,EWR
117609,IAH,minute,EWR
117610,IAH,come,EWR
117611,IAH,12,EWR
117612,IAH,flight,EWR
117613,IAH,tel,EWR
117614,IAH,aviv,EWR
117615,IAH,newark,EWR
117616,IAH,8,EWR
117617,IAH,children,EWR
117618,IAH,waited,EWR
117619,IAH,5,EWR
117620,IAH,let,EWR
117621,IAH,flight,EWR
117622,IAH,airport,EWR
117623,IAH,2,EWR
117624,IAH,hours,EWR
117625,IAH,exhausted,EWR
117626,IAH,flight,EWR
117627,IAH,houston,EWR
117628,IAH,scattered,EWR
117629,IAH,person,EWR
117630,IAH,offered,EWR
117631,IAH,move,EWR
117632,IAH,2,EWR
117633,IAH,children,EWR
117634,IAH,sit,EWR
117635,IAH,together,EWR
117636,IAH,flight,EWR
117637,IAH,attendants,EWR
117638,IAH,try,EWR
117639,IAH,help,EWR
117640,IAH,telling,EWR
117641,IAH,seats,EWR
117642,IAH,2,EWR
117643,IAH,year,EWR
117644,IAH,old,EWR
117645,IAH,supposed,EWR
117646,IAH,sit,EWR
117647,IAH,alone,EWR
117648,IAH,people,EWR
117649,IAH,extremely,EWR
117650,IAH,disappointed,EWR
117651,IAH,often,EWR
117652,IAH,unacceptable,EWR
117653,ORD,able,DEN
117654,ORD,check,DEN
117655,ORD,bpass,DEN
117656,ORD,without,DEN
117657,ORD,ticket,DEN
117658,ORD,agent,DEN
117659,ORD,approval,DEN
117660,ORD,carry,DEN
117661,ORD,infuriating,DEN
117662,ORD,considering,DEN
117663,ORD,lines,DEN
117664,ORD,see,DEN
117665,ORD,ticket,DEN
117666,ORD,agent,DEN
117667,ORD,long,DEN
117668,LAS,newark,EWR
117669,LAS,airport,EWR
117670,LAS,terminal,EWR
117671,LAS,c,EWR
117672,LAS,horrific,EWR
117673,LAS,long,EWR
117674,LAS,lines,EWR
117675,LAS,checkin,EWR
117676,LAS,area,EWR
117677,LAS,security,EWR
117678,LAS,area,EWR
117679,LAS,lines,EWR
117680,LAS,checkin,EWR
117681,LAS,area,EWR
117682,LAS,blocking,EWR
117683,LAS,passengers,EWR
117684,LAS,trying,EWR
117685,LAS,checkin,EWR
117686,LAS,absolutely,EWR
117687,LAS,chaotic,EWR
117688,LAS,scene,EWR
117689,LAS,horrible,EWR
117690,LAS,start,EWR
117691,LAS,flight,EWR
117692,EWR,saet,PBI
117693,EWR,bulkhead,PBI
117694,EWR,middle,PBI
117695,EWR,seat,PBI
117696,EWR,fracture,PBI
117697,EWR,foot,PBI
117698,EWR,wearing,PBI
117699,EWR,boot,PBI
117700,EWR,window,PBI
117701,EWR,young,PBI
117702,EWR,woman,PBI
117703,EWR,large,PBI
117704,EWR,dog,PBI
117705,EWR,carrier,PBI
117706,EWR,whos,PBI
117707,EWR,lease,PBI
117708,EWR,tangle,PBI
117709,EWR,around,PBI
117710,EWR,leg,PBI
117711,EWR,thing,PBI
117712,EWR,dog,PBI
117713,EWR,able,PBI
117714,EWR,know,PBI
117715,EWR,special,PBI
117716,EWR,notice,PBI
117717,EWR,paid,PBI
117718,EWR,upgrade,PBI
117719,EWR,nov,PBI
117720,EWR,15th,PBI
117721,EWR,economy,PBI
117722,EWR,plus,PBI
117723,EWR,seats,PBI
117724,EWR,confirmed,PBI
117725,EWR,florida,PBI
117726,EWR,online,PBI
117727,EWR,check,PBI
117728,EWR,night,PBI
117729,EWR,flight,PBI
117730,EWR,seats,PBI
